"","feature","id","fc","pval","qval"
"2857","gene","MSTRG.17570",0.943701871459991,0.288412689809262,0.611058523525912
"2858","gene","MSTRG.17571",0.913850204133593,0.393602217204715,0.679595502191313
"2859","gene","MSTRG.17572",1.06840857506978,0.334886303147854,0.638168642481446
"2860","gene","MSTRG.17575",1.16070611629348,0.0435894941886008,0.46431100726749
"2861","gene","MSTRG.17577",0.702350964904471,0.0971844123924361,0.475139838893381
"2862","gene","MSTRG.17578",9.64704193091702,0.18804282024231,0.543214863005745
"2863","gene","MSTRG.17580",1.07004937748963,0.521465034497768,0.760595829085995
"2864","gene","MSTRG.17581",0.867478425591974,0.314943624281569,0.626488460038666
"2865","gene","MSTRG.17582",0.906617359372732,0.283806057313421,0.607953470429857
"2866","gene","MSTRG.17583",0.755241679356271,0.0517738495822263,0.46431100726749
"2867","gene","MSTRG.17585",0.991848605167298,0.975028141698952,0.989869668488158
"2868","gene","MSTRG.17587",1.03287895987107,0.789460400828204,0.915410630787776
"2869","gene","MSTRG.17588",1.01616332789943,0.779073883710634,0.909872019179799
"2870","gene","MSTRG.1759",1.01529936771994,0.842718997943385,0.936644207711913
"2871","gene","MSTRG.17596",1.15383450496077,0.421094806849775,0.693737857509912
"2872","gene","MSTRG.17601",0.829385885525056,0.535537646387396,0.769140619881849
"2873","gene","MSTRG.1761",3.37534148542661,0.010170472031132,0.463380125993401
"2874","gene","MSTRG.17623",0.81811932825722,0.216763233610765,0.564407776041114
"2875","gene","MSTRG.17624",1.15309760750837,0.186310907596051,0.540586410605709
"2876","gene","MSTRG.17625",1.22960457137707,0.136702952713232,0.505501644608261
"2877","gene","MSTRG.17626",1.18523042022503,0.0129672026946331,0.463380125993401
"2878","gene","MSTRG.17627",1.14857963369143,0.200161071475586,0.554785221954965
"2879","gene","MSTRG.17629",1.19037384630471,0.284747350335768,0.60859551634604
"2880","gene","MSTRG.1763",4.21674404933911,0.0226687171225358,0.463380125993401
"2881","gene","MSTRG.17630",0.899232543758283,0.118766829855725,0.491054137958793
"2882","gene","MSTRG.17637",2.86770862647229,0.316054266646562,0.626488460038666
"2883","gene","MSTRG.17644",0.862681511532435,0.0368735958400535,0.463699493721276
"2884","gene","MSTRG.17648",0.880192463187293,0.514411331080711,0.756811156867778
"2885","gene","MSTRG.1765",1.46789416892508,0.0588168776613922,0.468806655250013
"2886","gene","MSTRG.17651",1.05829798920702,0.806231760077202,0.923860487781814
"2887","gene","MSTRG.17653",0.859073132395069,0.334080295048642,0.637730920987265
"2888","gene","MSTRG.17654",1.03453356145438,0.0991994614762084,0.478274641333829
"2889","gene","MSTRG.17656",0.912694010142989,0.31014447760403,0.622876121755723
"2890","gene","MSTRG.17657",0.570018538596326,0.574642799081436,0.79312548308028
"2891","gene","MSTRG.17658",0.858492570803947,0.211183438080267,0.560947400174648
"2892","gene","MSTRG.1766",0.999649400005838,0.997403735457212,0.998516457677296
"2893","gene","MSTRG.17660",0.8945588744567,0.226077897380795,0.571622675472805
"2894","gene","MSTRG.17663",1.20865902077745,0.284460095286825,0.608595361430917
"2895","gene","MSTRG.17666",1.31506964243507,0.0888576579850519,0.474658679149807
"2896","gene","MSTRG.17668",0.845297823998053,0.45972357701051,0.722370491669968
"2897","gene","MSTRG.17676",0.890358790897405,0.269311407340635,0.597260187764498
"2898","gene","MSTRG.1768",0.817504096705651,0.461658807039778,0.72345357743922
"2899","gene","MSTRG.17681",0.974002771865483,0.15436343693962,0.517744303782191
"2900","gene","MSTRG.17683",1.31908394209948,0.43068801777632,0.701191064402121
"2901","gene","MSTRG.17685",0.964333591131359,0.0683700666276563,0.471221425177044
"2902","gene","MSTRG.17686",1.12579615686751,0.0801449233207796,0.471221425177044
"2903","gene","MSTRG.17687",1.00307428364039,0.9956220893846,0.997542188826166
"2904","gene","MSTRG.17692",0.870309926900149,0.0387554969205414,0.46431100726749
"2905","gene","MSTRG.17693",1.0071520456877,0.968356610478018,0.988066693743754
"2906","gene","MSTRG.17695",1.05575845105224,0.306397786602603,0.620018973258362
"2907","gene","MSTRG.17697",1.98055050807909,0.320028691445029,0.629420322627835
"2908","gene","MSTRG.177",0.755105049899177,0.611585649389929,0.817157786759689
"2909","gene","MSTRG.17703",0.803883675969067,0.124886908797651,0.496832471581861
"2910","gene","MSTRG.17707",2.17174351497056,0.0828817222083607,0.471221425177044
"2911","gene","MSTRG.17709",0.890474285630785,0.68561239615819,0.860918453438175
"2912","gene","MSTRG.1771",0.959797669804925,0.844735117185713,0.937003624492874
"2913","gene","MSTRG.17712",1.22684972273163,0.49387323930908,0.74575841291417
"2914","gene","MSTRG.17714",1.17504868073409,0.293161156193108,0.613221820890479
"2915","gene","MSTRG.1772",1.19043826160675,0.0225531264494108,0.463380125993401
"2916","gene","MSTRG.17722",0.806290997586867,0.828697606787618,0.931505980233806
"2917","gene","MSTRG.17724",1.05691546849403,0.551425786654739,0.778701565102851
"2918","gene","MSTRG.17725",0.85225824523974,0.119118509239209,0.491324420976338
"2919","gene","MSTRG.17729",0.986195747354329,0.624586333328206,0.82457544172806
"2920","gene","MSTRG.1773",1.11174567825774,0.406626378392424,0.686324064457869
"2921","gene","MSTRG.17731",1.30562039934214,0.0821026261135995,0.471221425177044
"2922","gene","MSTRG.17733",1.05098877042902,0.828175569109283,0.931505980233806
"2923","gene","MSTRG.17736",0.874647787558335,0.0907664887996541,0.474658679149807
"2924","gene","MSTRG.17737",0.994024003646196,0.945300552870395,0.981539724004957
"2925","gene","MSTRG.17739",0.15689787240223,0.446200101954716,0.711895612924776
"2926","gene","MSTRG.1774",0.778130826290114,0.154018366343009,0.517744303782191
"2927","gene","MSTRG.17740",1.04455427979374,0.281407567539798,0.606306542016345
"2928","gene","MSTRG.17741",0.982963529603614,0.87238777454006,0.948070451698522
"2929","gene","MSTRG.17743",1.07527562797013,0.519647944677701,0.759471048013175
"2930","gene","MSTRG.17745",1.17922681722926,0.0316108689098062,0.463380125993401
"2931","gene","MSTRG.17750",1.05224505643617,0.842375250932481,0.936594514750452
"2932","gene","MSTRG.17751",0.782688542515418,0.384420551896415,0.674957290910029
"2933","gene","MSTRG.17753",0.841141285344857,0.130543088537065,0.500423622116261
"2934","gene","MSTRG.17754",0.585742337739799,0.0563371753731541,0.466979907371163
"2935","gene","MSTRG.17759",1.02686335901448,0.652438453595654,0.840869562011059
"2936","gene","MSTRG.17762",1.55668156758789,0.448992252715594,0.714196200670057
"2937","gene","MSTRG.17763",0.728619346090475,0.408324438254059,0.687076701440838
"2938","gene","MSTRG.17769",1.40085302007306,0.675059359317013,0.856325271500714
"2939","gene","MSTRG.17772",0.834732577942337,0.866259512782282,0.94568100538309
"2940","gene","MSTRG.17773",1.01883629062714,0.0350794864044508,0.463380125993401
"2941","gene","MSTRG.17777",0.979735951441584,0.634153071121151,0.830863414525734
"2942","gene","MSTRG.17780",0.741491537289231,0.0138741460929528,0.463380125993401
"2943","gene","MSTRG.17782",0.885140772108443,0.861274970522393,0.944522301302804
"2944","gene","MSTRG.17791",1.3098143734652,0.874181146932107,0.949144679702968
"2945","gene","MSTRG.17793",0.892909843652476,0.157468590814353,0.520553402521259
"2946","gene","MSTRG.17795",1.06742452657938,0.639620595990232,0.833821302564657
"2947","gene","MSTRG.17796",1.28809934570229,0.417225142522195,0.691734850885456
"2948","gene","MSTRG.17797",0.917856190666305,0.894272650167621,0.958647156942807
"2949","gene","MSTRG.178",1.07730920133617,0.215097753327025,0.563633993136896
"2950","gene","MSTRG.17805",0.891213758001676,0.254545108147819,0.586907679701631
"2951","gene","MSTRG.17808",0.882216673569506,0.0666911728728934,0.471221425177044
"2952","gene","MSTRG.1781",1.25769281715535,0.0271320595703075,0.463380125993401
"2953","gene","MSTRG.1782",1.04267453763207,0.444304510699406,0.710584871210926
"2954","gene","MSTRG.17825",0.829304626553378,0.880451333741049,0.952744476579466
"2955","gene","MSTRG.17835",0.536151204568252,0.418838632198247,0.692945708418239
"2956","gene","MSTRG.17838",1.04107827761355,0.971191649453862,0.988066693743754
"2957","gene","MSTRG.17839",0.74264333881082,0.0346974092463588,0.463380125993401
"2958","gene","MSTRG.17852",1.13803035780145,0.482463933176993,0.737829911083307
"2959","gene","MSTRG.17854",0.791491524813375,0.75453037378811,0.897778365436648
"2960","gene","MSTRG.17857",1.0403057221664,0.723875458769157,0.881165945678918
"2961","gene","MSTRG.1786",1.4269875681577,0.123514373777556,0.495591466480707
"2962","gene","MSTRG.17860",1.10404365849532,0.29286151847091,0.613221820890479
"2963","gene","MSTRG.17861",1.64160359671356,0.492724027104855,0.745162995488283
"2964","gene","MSTRG.17862",0.61487692879047,0.592277409701783,0.804509468992198
"2965","gene","MSTRG.17864",0.935662989089087,0.297856305066567,0.615178032217692
"2966","gene","MSTRG.17866",0.926602613295525,0.834252551686709,0.932240125163607
"2967","gene","MSTRG.17867",0.880392948307802,0.607506742455389,0.814397291624948
"2968","gene","MSTRG.17868",1.21075346640836,0.583814300295094,0.799172231065438
"2969","gene","MSTRG.1787",0.97676307528877,0.00322730922041803,0.46050620696028
"2970","gene","MSTRG.17872",0.932824072987381,0.798138436205797,0.920591785906453
"2971","gene","MSTRG.17873",0.948175583297165,0.687762388336759,0.86208286162186
"2972","gene","MSTRG.17877",0.838579544591119,0.053305793081362,0.46431100726749
"2973","gene","MSTRG.17878",0.952827789031765,0.408482120284675,0.687076701440838
"2974","gene","MSTRG.17881",0.951428258855373,0.841093861594701,0.935696777617637
"2975","gene","MSTRG.1789",1.60102021962984,0.263774835179494,0.59349754076071
"2976","gene","MSTRG.17890",0.778663521015839,0.0956196291206103,0.474658679149807
"2977","gene","MSTRG.17892",0.843493439385045,0.415180024927346,0.69017211621048
"2978","gene","MSTRG.1790",1.20727276861814,0.0524325704328872,0.46431100726749
"2979","gene","MSTRG.17901",0.678823467703359,0.226371028925668,0.571800013456188
"2980","gene","MSTRG.17903",0.885554220944023,0.520226911863407,0.759751419885145
"2981","gene","MSTRG.17907",0.922582194014057,0.110267638829558,0.483781144661904
"2982","gene","MSTRG.17911",0.313141287579429,0.311235522085431,0.623544923585404
"2983","gene","MSTRG.17912",0.841441911233578,0.303794140108758,0.619105772270145
"2984","gene","MSTRG.1792",1.0121385571409,0.939854319599352,0.979429231937844
"2985","gene","MSTRG.17922",0.84727008011446,0.290610451173997,0.612006555312755
"2986","gene","MSTRG.17923",1.15006647723317,0.337180218486087,0.639958651802163
"2987","gene","MSTRG.17924",0.99416404654999,0.745582171451555,0.893377229230189
"2988","gene","MSTRG.17925",1.55084789005448,0.026877278067708,0.463380125993401
"2989","gene","MSTRG.17936",5.42461194674908,0.441360794777347,0.7074829834065
"2990","gene","MSTRG.17939",1.03576233644318,0.800134335551206,0.921494111098583
"2991","gene","MSTRG.17941",0.946942576840506,0.27145009507112,0.599411507407201
"2992","gene","MSTRG.17942",2.19726027831877,0.0989734001336595,0.478274641333829
"2993","gene","MSTRG.17943",0.89427629313376,0.0616766366203725,0.470152146209148
"2994","gene","MSTRG.17946",0.836149350666108,0.290071884884519,0.611873133496761
"2995","gene","MSTRG.17947",0.941610484153407,0.604020007050312,0.81174696931159
"2996","gene","MSTRG.17949",0.568834546441016,0.0169985337649412,0.463380125993401
"2997","gene","MSTRG.17952",1.3009465543785,0.417241343548982,0.691734850885456
"2998","gene","MSTRG.17954",1.05299903277153,0.16419853525933,0.523346380866918
"2999","gene","MSTRG.17955",0.948243950297791,0.806636560764258,0.923860487781814
"3000","gene","MSTRG.1796",1.09004856469538,0.0505799403647246,0.46431100726749
"3001","gene","MSTRG.17965",1.5993701889335,0.292907657453622,0.613221820890479
"3002","gene","MSTRG.17966",0.844731822664468,0.152302006657134,0.516445588358835
"3003","gene","MSTRG.17969",1.09523552682595,0.755735585456767,0.898559092472593
"3004","gene","MSTRG.17975",1.90530436738554,0.0948876186039049,0.474658679149807
"3005","gene","MSTRG.17976",0.951882100576444,0.680562488625095,0.859387530410428
"3006","gene","MSTRG.17986",1.11886913224436,0.276414537012805,0.601916588319744
"3007","gene","MSTRG.17987",0.816609770590386,0.384009071028336,0.674393944671522
"3008","gene","MSTRG.1799",1.05643509122616,0.171577625450959,0.529920475457663
"3009","gene","MSTRG.17990",0.975704253300401,0.920141414548489,0.970544826507107
"3010","gene","MSTRG.17992",0.951623890199254,0.810420351585476,0.925350987912115
"3011","gene","MSTRG.17994",1.05875782990695,0.528461533789435,0.765211060589044
"3012","gene","MSTRG.17996",0.991760237541905,0.939555184602577,0.979236535446314
"3013","gene","MSTRG.18",0.98794991274318,0.859901448252722,0.943745767963235
"3014","gene","MSTRG.1800",0.895094939651709,0.102250685582992,0.48027357967563
"3015","gene","MSTRG.18002",0.885773582445809,0.0236540073109361,0.463380125993401
"3016","gene","MSTRG.18006",0.95470728574961,0.326008556159112,0.634344659540033
"3017","gene","MSTRG.1801",0.882344501148688,0.277382341084136,0.602959940286612
"3018","gene","MSTRG.18012",0.813044493316292,0.0239968321091352,0.463380125993401
"3019","gene","MSTRG.18013",0.906519096379308,0.889834509401204,0.956324845941025
"3020","gene","MSTRG.18014",1.21039472334208,0.264239456726794,0.594147534703915
"3021","gene","MSTRG.18015",0.805856743646316,0.360574945096776,0.658386104892763
"3022","gene","MSTRG.18020",1.05081535455174,0.0572842323763338,0.467907414925904
"3023","gene","MSTRG.18021",1.02377064789869,0.683013324113458,0.859712761855015
"3024","gene","MSTRG.18022",1.05804605284889,0.108098478475212,0.4837651731336
"3025","gene","MSTRG.18027",1.60626715581298,0.152979205788971,0.517143061761279
"3026","gene","MSTRG.18032",0.778983740214543,0.360681315057321,0.658458528006439
"3027","gene","MSTRG.18034",1.83670583905419,0.15876023721547,0.521971397651521
"3028","gene","MSTRG.18038",1.03684392785812,0.700167814089698,0.869003708214049
"3029","gene","MSTRG.18039",1.32583469094103,0.191793153756026,0.545896402942912
"3030","gene","MSTRG.18041",1.13283730788794,0.141768748914086,0.509179683946564
"3031","gene","MSTRG.18044",1.95898964557964,0.328562399035357,0.635299384356964
"3032","gene","MSTRG.18046",1.78380196093278,0.151643741504724,0.51584236296724
"3033","gene","MSTRG.18047",0.975930018406232,0.206021975880141,0.558010238586953
"3034","gene","MSTRG.18049",1.33366048286988,0.317996301324231,0.628340220700386
"3035","gene","MSTRG.1805",0.947415559248143,0.412343417718708,0.689400478877205
"3036","gene","MSTRG.18050",0.871727826882008,0.0807094702214415,0.471221425177044
"3037","gene","MSTRG.18054",1.17690415653607,0.646719354512444,0.837544837102117
"3038","gene","MSTRG.18055",0.974688598751115,0.534269967203851,0.769102235232918
"3039","gene","MSTRG.18056",1.38545263969135,0.0685359503027816,0.471221425177044
"3040","gene","MSTRG.18058",1.0206624098556,0.878249960596339,0.951085556165404
"3041","gene","MSTRG.18059",1.14750768875975,0.578723404902347,0.796400213270748
"3042","gene","MSTRG.18061",1.14050759586854,0.23001594543594,0.57408025218664
"3043","gene","MSTRG.18062",3.31521664766565,0.0633442395993664,0.471221425177044
"3044","gene","MSTRG.18063",1.03046975579207,0.738665944923493,0.889594598268516
"3045","gene","MSTRG.18064",0.729864789079425,0.16848551398467,0.52647056300813
"3046","gene","MSTRG.18065",0.910033094953518,0.507270125312514,0.753085186788964
"3047","gene","MSTRG.18066",1.30250070961565,0.18822181813257,0.543214863005745
"3048","gene","MSTRG.18068",1.67361117595209,0.018609573067216,0.463380125993401
"3049","gene","MSTRG.18069",1.17210803737205,0.376877919116409,0.669665339574219
"3050","gene","MSTRG.1807",1.25058407318049,0.0208609486645168,0.463380125993401
"3051","gene","MSTRG.18070",7.27823628844647,0.0051018135896197,0.46050620696028
"3052","gene","MSTRG.18071",0.551657500610597,0.0595156097065777,0.468806655250013
"3053","gene","MSTRG.18072",1.07624722816193,0.12874556581791,0.500293869192857
"3054","gene","MSTRG.18074",0.880575102982869,0.142875632059822,0.510342533093585
"3055","gene","MSTRG.18075",0.86614200815441,0.510446152397218,0.754963453598012
"3056","gene","MSTRG.18079",1.09496581248782,0.0539937270607127,0.46431100726749
"3057","gene","MSTRG.1809",1.07084353760139,0.00901636988320997,0.463380125993401
"3058","gene","MSTRG.18092",1.083766334226,0.152506124731294,0.51660533878607
"3059","gene","MSTRG.18094",0.696557526606501,0.173569874297881,0.532361019350584
"3060","gene","MSTRG.18095",0.822329290651513,0.0287856838835552,0.463380125993401
"3061","gene","MSTRG.18097",0.703677418257661,0.254773125245185,0.586907679701631
"3062","gene","MSTRG.18100",1.07374490303218,0.433279869392442,0.703015544607587
"3063","gene","MSTRG.18101",1.02711943031159,0.325580972308823,0.634241665840009
"3064","gene","MSTRG.18102",0.842483807509126,0.292191535724116,0.612982277925594
"3065","gene","MSTRG.18104",1.41675293421863,0.202462989719361,0.556069605951123
"3066","gene","MSTRG.1811",1.34663871040803,0.0382007124114756,0.46431100726749
"3067","gene","MSTRG.18110",1.02951134253129,0.718836691398429,0.878927330408846
"3068","gene","MSTRG.18111",0.852802262095295,0.0153133565741534,0.463380125993401
"3069","gene","MSTRG.18113",0.823590687611483,0.165300874235697,0.524451350371168
"3070","gene","MSTRG.18116",1.03170666440182,0.552984319704977,0.779794484211181
"3071","gene","MSTRG.18119",1.06642908955432,0.245121369985114,0.58510075394095
"3072","gene","MSTRG.1812",1.02264572807082,0.700326663847914,0.869003708214049
"3073","gene","MSTRG.18124",1.55770177349742,0.282565372263796,0.607188742959255
"3074","gene","MSTRG.18125",0.938938885928109,0.433292373204329,0.703015544607587
"3075","gene","MSTRG.18126",1.3620434100381,0.119700892807528,0.491324420976338
"3076","gene","MSTRG.1813",1.34345667153775,0.0865739325302771,0.474658679149807
"3077","gene","MSTRG.18133",2.25278466467936,0.00336261449514064,0.46050620696028
"3078","gene","MSTRG.18134",0.879799998332971,0.275110171152458,0.601331377202373
"3079","gene","MSTRG.18135",0.827138905851457,0.51551975747639,0.757176924853439
"3080","gene","MSTRG.18137",1.23900253631176,0.0265448255127344,0.463380125993401
"3081","gene","MSTRG.18143",1.03951052071994,0.874657368758345,0.949388925336883
"3082","gene","MSTRG.18147",0.937205424125754,0.00670978520403565,0.463380125993401
"3083","gene","MSTRG.1815",1.06615003348228,0.720792384315998,0.880123275391462
"3084","gene","MSTRG.18152",0.938244355687329,0.475129112214743,0.732779249276305
"3085","gene","MSTRG.18153",1.04448512545805,0.761459051293859,0.901428815399843
"3086","gene","MSTRG.18154",0.854845151005221,0.128974992009967,0.500293869192857
"3087","gene","MSTRG.18155",0.878154903046344,0.44787334439324,0.713282247018511
"3088","gene","MSTRG.18156",0.827833494520755,0.160954135822012,0.52269633865047
"3089","gene","MSTRG.18161",1.33910371419394,0.213766322629381,0.562840056194883
"3090","gene","MSTRG.18164",0.93921920688881,0.514577299908997,0.756811156867778
"3091","gene","MSTRG.18166",0.947323446477346,0.055372113677528,0.466979907371163
"3092","gene","MSTRG.18167",0.833791683420938,0.0556174733767933,0.466979907371163
"3093","gene","MSTRG.18169",0.98549885192437,0.691487550279507,0.863378408405324
"3094","gene","MSTRG.1817",0.949039822276494,0.267507090105357,0.595660384937961
"3095","gene","MSTRG.18170",0.956554948144358,0.640919307577986,0.834632517823523
"3096","gene","MSTRG.18171",1.09481323605256,0.0184243059100193,0.463380125993401
"3097","gene","MSTRG.18172",1.19676099267984,0.208763065279798,0.55841095703211
"3098","gene","MSTRG.18174",1.12525556040064,0.143835268230822,0.510342533093585
"3099","gene","MSTRG.18176",0.979851388577964,0.747566162785436,0.894501421799204
"3100","gene","MSTRG.18178",1.03530279621775,0.596051264993339,0.806848945196627
"3101","gene","MSTRG.18180",1.09191877477427,0.757748314111969,0.898973364759016
"3102","gene","MSTRG.18185",1.10358710035927,0.467446090254994,0.728015203046237
"3103","gene","MSTRG.18187",1.09143101346301,0.0659586213783152,0.471221425177044
"3104","gene","MSTRG.18189",1.04412652064402,0.94825766062232,0.982220661125535
"3105","gene","MSTRG.1819",1.17291208279642,0.523054944777582,0.761413691213002
"3106","gene","MSTRG.18197",1.06407420841563,0.294269590678971,0.613859739116173
"3107","gene","MSTRG.182",1.18349403211822,0.0504606953582656,0.46431100726749
"3108","gene","MSTRG.1820",0.836337757557806,0.787332371842836,0.914539637851334
"3109","gene","MSTRG.18200",1.36852969787295,0.100490487906632,0.478274641333829
"3110","gene","MSTRG.18201",0.888414400452815,0.139636130881951,0.506932051465884
"3111","gene","MSTRG.18209",0.82174182985485,0.277652555222535,0.603148849604235
"3112","gene","MSTRG.18212",1.32794388140543,0.412250391868766,0.689400478877205
"3113","gene","MSTRG.18213",0.828269512744777,0.519804113096648,0.759471048013175
"3114","gene","MSTRG.18215",0.987172463588366,0.541292358476334,0.772313754777344
"3115","gene","MSTRG.18216",1.12748149372988,0.203857272437155,0.557577486184461
"3116","gene","MSTRG.18219",0.786531242772663,0.214596070056172,0.563633993136896
"3117","gene","MSTRG.1822",0.918747848619158,0.801976743773946,0.922513320872755
"3118","gene","MSTRG.18220",1.62572719611724,0.215776330616454,0.563637811412188
"3119","gene","MSTRG.18221",0.76043804996983,0.29200446958221,0.612982277925594
"3120","gene","MSTRG.18222",1.22240385732078,0.296966698676709,0.615055911155528
"3121","gene","MSTRG.18223",0.926949469546321,0.438487100344963,0.7060797890049
"3122","gene","MSTRG.18231",0.919063377331403,0.0617394572840365,0.470152146209148
"3123","gene","MSTRG.18234",0.932834694254838,0.297462928205805,0.615178032217692
"3124","gene","MSTRG.18235",0.863850918598882,0.00789636057214049,0.463380125993401
"3125","gene","MSTRG.18236",0.910893316071581,0.316750611057048,0.627210688414066
"3126","gene","MSTRG.18238",1.14842156897461,0.383311204137858,0.674269530662905
"3127","gene","MSTRG.1824",1.16932277141722,0.167732218463874,0.52544739081463
"3128","gene","MSTRG.18243",0.818661956040697,0.631819593777579,0.829452717724256
"3129","gene","MSTRG.18244",1.45642449206005,0.143096833838658,0.510342533093585
"3130","gene","MSTRG.18246",0.723881882586398,0.616327454110696,0.819473100690555
"3131","gene","MSTRG.18248",1.14390701844202,0.31739286157453,0.627946441860812
"3132","gene","MSTRG.1825",1.08706213553271,0.761563120106939,0.901428815399843
"3133","gene","MSTRG.18250",1.36890474450564,0.253021580320808,0.586907679701631
"3134","gene","MSTRG.18251",0.89191320007606,0.24591023517795,0.58510075394095
"3135","gene","MSTRG.18254",0.679808312756933,0.880727803143694,0.952782003667774
"3136","gene","MSTRG.18255",0.484784063654544,0.731807291698693,0.88568218860905
"3137","gene","MSTRG.18257",2.61719090306525,0.0502232677915959,0.46431100726749
"3138","gene","MSTRG.18259",0.440847011556263,0.115466538436554,0.487315365601539
"3139","gene","MSTRG.1826",1.10500585090616,0.346209126351552,0.647297063047464
"3140","gene","MSTRG.18269",0.913990635881615,0.719008847897131,0.878927330408846
"3141","gene","MSTRG.18271",0.824063998686773,0.350349055970851,0.650912014208219
"3142","gene","MSTRG.18274",0.992426885522387,0.946723132354727,0.981784718414202
"3143","gene","MSTRG.18279",0.937095679386892,0.462712184088849,0.724461830997232
"3144","gene","MSTRG.1828",0.916282931570855,0.127625054271998,0.499122757082076
"3145","gene","MSTRG.18283",0.87778677780884,0.377421410771601,0.670092439238554
"3146","gene","MSTRG.18286",0.89038427594481,0.0757099311163861,0.471221425177044
"3147","gene","MSTRG.18289",1.38589213967531,0.0573689900071536,0.467907414925904
"3148","gene","MSTRG.1829",1.00070000592077,0.971191649454071,0.988066693743754
"3149","gene","MSTRG.18290",1.13065675866195,0.222314664211142,0.568911485037161
"3150","gene","MSTRG.18292",1.09552830845658,0.126880318417044,0.499122757082076
"3151","gene","MSTRG.18293",1.19223443054954,0.786305436076128,0.913776896574931
"3152","gene","MSTRG.18296",1.02434395365423,0.555136406198251,0.781259119701018
"3153","gene","MSTRG.1830",0.952571457378984,0.460018244957356,0.722488479868586
"3154","gene","MSTRG.18300",0.967795136147097,0.966585345904911,0.988066693743754
"3155","gene","MSTRG.18301",1.18408396873322,0.0651382712869504,0.471221425177044
"3156","gene","MSTRG.18302",0.365329836117435,0.0494818550714056,0.46431100726749
"3157","gene","MSTRG.18305",0.994468198569346,0.899042949689086,0.960599542128513
"3158","gene","MSTRG.18306",1.11097494114728,0.041359985998835,0.46431100726749
"3159","gene","MSTRG.18307",0.808424155654011,0.237800245558271,0.580877560976414
"3160","gene","MSTRG.18308",1.08763332506481,0.383488382579813,0.674269530662905
"3161","gene","MSTRG.18309",3.388113563983,0.0637674288638718,0.471221425177044
"3162","gene","MSTRG.18310",1.31859977175387,0.179409197035914,0.534868071259892
"3163","gene","MSTRG.18314",1.07530257510729,0.433945640329907,0.703477979257106
"3164","gene","MSTRG.18317",1.0721365698984,0.606769745587963,0.813761419666242
"3165","gene","MSTRG.18318",0.920200587762008,0.914968964760914,0.968052477305058
"3166","gene","MSTRG.18321",0.7531008052562,0.180328555276169,0.536151556967187
"3167","gene","MSTRG.18322",0.904047803555812,0.735470225250299,0.888160826210631
"3168","gene","MSTRG.18327",0.982298939521386,0.147443803941602,0.512156523660713
"3169","gene","MSTRG.18329",0.897155749454955,0.488236480460666,0.742128472224705
"3170","gene","MSTRG.1833",0.569146222756505,0.553986990011492,0.78051946331431
"3171","gene","MSTRG.18334",1.4440466620259,0.159959139162203,0.52269633865047
"3172","gene","MSTRG.18335",0.981767326200808,0.98304220436736,0.992595089945807
"3173","gene","MSTRG.18337",1.14503085954616,0.160227898399665,0.52269633865047
"3174","gene","MSTRG.1834",1.20169536296659,0.164665267628219,0.523832876027506
"3175","gene","MSTRG.1835",1.06678872262286,0.634421938740234,0.830903288749509
"3176","gene","MSTRG.18352",0.783914637779643,0.14363969257406,0.510342533093585
"3177","gene","MSTRG.18354",0.873295510194503,0.418897652551677,0.692945708418239
"3178","gene","MSTRG.1836",0.958977738766168,0.888987803674907,0.955992652848718
"3179","gene","MSTRG.18360",0.812198736013348,0.114941611376273,0.487298129577371
"3180","gene","MSTRG.18361",0.53767737854135,0.594643748635644,0.806170641777563
"3181","gene","MSTRG.18362",1.09649728660948,0.482231839448524,0.737658528931718
"3182","gene","MSTRG.18363",0.749757679878842,0.686479392869151,0.86145920251861
"3183","gene","MSTRG.18364",1.07879313353973,0.238562511672905,0.581113171514454
"3184","gene","MSTRG.18365",1.00168847615476,0.976124488205163,0.990045479568564
"3185","gene","MSTRG.18366",1.24243963080665,0.474360200499994,0.732500668469306
"3186","gene","MSTRG.18367",1.07748602939737,0.291533068197878,0.612672539106079
"3187","gene","MSTRG.18369",1.01808256143166,0.941285471562373,0.979695159193609
"3188","gene","MSTRG.1837",1.08630613373023,0.483073992727326,0.737917576943893
"3189","gene","MSTRG.18371",0.992267317210801,0.65928183255749,0.845162111546261
"3190","gene","MSTRG.18375",0.895099404848022,0.885731045789036,0.954777029904502
"3191","gene","MSTRG.18378",0.915287831495777,0.431565858704989,0.701694381696087
"3192","gene","MSTRG.18379",0.792869828222993,0.236629854722196,0.580216484616762
"3193","gene","MSTRG.1838",0.825775147478679,0.281714327949282,0.606367669251495
"3194","gene","MSTRG.18382",1.30508267663621,0.221073890930937,0.567594832579055
"3195","gene","MSTRG.18383",0.769579384652333,0.116788697333866,0.48813575889295
"3196","gene","MSTRG.18387",0.99509485700533,0.848722711717414,0.93854080510701
"3197","gene","MSTRG.18388",1.07170899043942,0.279670421829119,0.604217902132504
"3198","gene","MSTRG.18389",1.44854838072202,0.228466769294397,0.572512987479089
"3199","gene","MSTRG.18391",0.933508792888716,0.152942612118439,0.517143061761279
"3200","gene","MSTRG.18394",1.30425062899621,0.0198436835605507,0.463380125993401
"3201","gene","MSTRG.18395",0.901883723836601,0.464566161256172,0.72563892011547
"3202","gene","MSTRG.18396",1.22046515825712,0.0249269471602807,0.463380125993401
"3203","gene","MSTRG.18398",0.991283292759989,0.651374672569157,0.840517098358967
"3204","gene","MSTRG.184",0.959097791177288,0.897381065851807,0.959927996356361
